0	0.0000	2.0000	52	None	None	1	0	-1
1	2.0000	3.0000	54	None	None	1	0	-1
2	3.0000	4.0000	57	None	None	1	0	-1
3	4.0000	5.0000	56	None	None	1	-1	2.2575085923619054
4	5.0000	6.0000	54	None	None	1	-2	4.130656740510058
5	6.0000	12.5000	52	None	None	1	-3	4.381197866051183
6	6.0000	14.0000	59	None	None	1	-1	4.353221675574995
7	6.5000	6.7500	51	None	None	1	-4	5.43713371261203
8	6.7500	7.0000	49	None	None	1	0	-1
9	7.0000	7.5000	51	None	None	1	0	-1
10	7.5000	8.0000	47	None	None	1	0	-1
11	8.0000	16.5000	52	None	None	1	0	-1
12	8.0000	17.0000	61	None	None	1	0	-1
13	8.5000	9.0000	54	None	None	1	-5	2.81509568473853
14	9.0000	18.5000	56	None	None	1	-4	2.8711142032570476
15	9.0000	19.0000	64	None	None	1	-1	2.9977042043368582
16	9.5000	10.0000	58	None	None	1	-3	3.0348690071266615
17	10.0000	20.2500	59	None	None	1	-2	3.0122500515357573
18	10.0000	21.0000	63	None	None	1	-1	2.4220366934652624
19	10.2500	10.5000	54	None	None	1	-5	1.4181557742144502
20	10.5000	11.5000	59	None	None	1	-3	1.4987491226649414
21	11.0000	12.0000	61	None	None	1	-1	1.5256789837147013
22	11.5000	12.0000	57	None	None	1	-3	1.2607153593760774
23	12.0000	13.5000	59	None	None	1	-2	1.7910725022332197
24	12.5000	12.7500	56	None	None	1	-4	2.0228575539162326
25	12.7500	13.0000	54	None	None	1	-5	1.6320047842369287
26	13.0000	14.0000	56	None	None	1	-4	1.5582661221054077
27	13.5000	14.0000	59	None	None	1	-3	1.8336346028310333
28	14.0000	14.5000	57	None	None	1	-4	1.9918167645846236
29	14.5000	15.0000	59	None	None	1	-3	1.904019145537001
30	15.0000	31.0000	54	None	None	1	-5	1.9719636844636848
31	15.0000	30.5000	61	None	None	1	-3	1.464847883597883
32	15.5000	16.0000	63	None	None	1	-2	1.7562169312169331
33	16.0000	33.0000	56	None	None	1	-4	2.8441893424036206
34	16.0000	32.2500	64	None	None	1	-1	2.867573696145117
35	16.2500	16.5000	59	None	None	1	-3	2.9967191043083825
36	16.5000	17.5000	64	None	None	1	0	-1
37	17.0000	17.5000	57	None	None	1	0	-1
38	17.5000	35.2500	59	None	None	1	0	-1
39	17.5000	35.5000	63	None	None	1	-1	4.186219873050223
40	17.7500	18.0000	57	None	None	1	-2	3.2288644308733594
41	18.0000	36.5000	56	None	None	1	-3	2.706925655363156
42	18.0000	37.0000	64	None	None	1	-1	1.796778263072908
43	18.5000	19.0000	54	None	None	1	-4	1.551069689239335
44	19.0000	38.5000	52	None	None	1	-5	1.5877512368583826
45	19.0000	38.5000	56	None	None	1	-1	2.4205597643097665
46	19.5000	39.5000	51	None	None	1	-2	2.2280663780663787
47	19.5000	39.5000	54	None	None	1	-1	2.2548520923520905
48	20.0000	42.0000	49	None	None	1	-4	2.0275793650793634
49	20.0000	41.0000	56	None	None	1	-1	1.861904761904761
50	21.0000	22.0000	52	None	None	1	-2	1.8898809523809503
51	22.0000	45.0000	47	None	None	1	-4	2.36081349206349
52	22.0000	46.0000	54	None	None	1	-1	3.3477332852332835
53	23.0000	24.0000	42	None	None	1	-5	3.794161856661855
54	24.0000	25.5000	44	None	None	1	-4	3.7306697931697914
55	24.5000	25.0000	47	None	None	1	-3	3.7634078884078863
